date,x,y,z,vx,vy,vz,angle_deg,insight,yaw_deg,pitch_deg,roll_deg
2025-03-05T19:00:38,-5523416.258,4088832.865,76837.980,661.183061,732.971002,7552.612431,58.7747,[False],nan,nan,nan
2025-03-05T19:00:48,-5516464.972,4095911.041,152357.815,729.060490,682.649309,7551.199400,58.8260,[False],nan,nan,nan
2025-03-05T19:00:58,-5508835.337,4102485.564,227858.864,796.851281,632.241442,7548.855225,58.8753,[False],nan,nan,nan
2025-03-05T19:01:08,-5500528.263,4108555.603,303331.816,864.547007,581.753657,7545.580116,58.9224,[False],nan,nan,nan
2025-03-05T19:01:18,-5491544.742,4114120.392,378767.364,932.139251,531.192221,7541.374402,58.9674,[False],nan,nan,nan
2025-03-05T19:01:28,-5481885.851,4119179.223,454156.204,999.619610,480.563412,7536.238530,59.0102,[False],nan,nan,nan
2025-03-05T19:01:38,-5471552.751,4123731.456,529489.036,1066.979693,429.873516,7530.173068,59.0509,[False],nan,nan,nan
2025-03-05T19:01:48,-5460546.686,4127776.511,604756.569,1134.211125,379.128831,7523.178701,59.0894,[False],nan,nan,nan
2025-03-05T19:01:58,-5448868.985,4131313.871,679949.516,1201.305552,328.335660,7515.256235,59.1257,[False],nan,nan,nan
2025-03-05T19:02:08,-5436521.060,4134343.084,755058.603,1268.254636,277.500312,7506.406590,59.1599,[False],nan,nan,nan
2025-03-05T19:02:18,-5423504.405,4136863.758,830074.561,1335.050062,226.629100,7496.630807,59.1918,[False],nan,nan,nan
2025-03-05T19:02:28,-5409820.598,4138875.567,904988.136,1401.683534,175.728338,7485.930038,59.2214,[False],nan,nan,nan
2025-03-05T19:02:38,-5395471.301,4140378.247,979790.083,1468.146777,124.804343,7474.305550,59.2489,[False],nan,nan,nan
2025-03-05T19:02:48,-5380458.258,4141371.598,1054471.172,1534.431536,73.863432,7461.758721,59.2741,[False],nan,nan,nan
2025-03-05T19:02:58,-5364783.293,4141855.481,1129022.188,1600.529574,22.911923,7448.291043,59.2971,[False],nan,nan,nan
2025-03-05T19:03:08,-5348448.316,4141829.822,1203433.929,1666.432670,-28.043864,7433.904121,59.3177,[False],nan,nan,nan
2025-03-05T19:03:18,-5331455.317,4141294.610,1277697.212,1732.132622,-78.997607,7418.599671,59.3362,[False],nan,nan,nan
2025-03-05T19:03:28,-5313806.368,4140249.898,1351802.870,1797.621247,-129.942980,7402.379529,59.3523,[False],nan,nan,nan
2025-03-05T19:03:38,-5295503.623,4138695.799,1425741.756,1862.890380,-180.873654,7385.245645,59.3661,[False],nan,nan,nan
2025-03-05T19:03:48,-5276549.319,4136632.495,1499504.744,1927.931880,-231.783297,7367.200090,59.3777,[False],nan,nan,nan
2025-03-05T19:03:58,-5256945.772,4134060.225,1573082.727,1992.737629,-282.665575,7348.245052,59.3869,[False],nan,nan,nan
2025-03-05T19:04:08,-5236695.379,4130979.295,1646466.621,2057.299536,-333.514152,7328.382842,59.3939,[False],nan,nan,nan
2025-03-05T19:04:18,-5215800.621,4127390.075,1719647.368,2121.609540,-384.322690,7307.615889,59.3985,[False],nan,nan,nan
2025-03-05T19:04:28,-5194264.055,4123292.996,1792615.932,2185.659608,-435.084855,7285.946747,59.4008,[False],nan,nan,nan
2025-03-05T19:04:38,-5172088.322,4118688.554,1865363.304,2249.441743,-485.794318,7263.378090,59.4008,[False],nan,nan,nan
2025-03-05T19:04:48,-5149276.140,4113577.307,1937880.504,2312.947983,-536.444753,7239.912715,59.3984,[False],nan,nan,nan
2025-03-05T19:04:58,-5125830.308,4107959.877,2010158.579,2376.170406,-587.029846,7215.553542,59.3937,[False],nan,nan,nan
2025-03-05T19:05:08,-5101753.704,4101836.948,2082188.606,2439.101134,-637.543294,7190.303609,59.3867,[False],nan,nan,nan
2025-03-05T19:05:18,-5077049.284,4095209.270,2153961.693,2501.732336,-687.978809,7164.166072,59.3773,[False],nan,nan,nan
2025-03-05T19:05:28,-5051720.082,4088077.653,2225468.980,2564.056228,-738.330117,7137.144199,59.3656,[False],nan,nan,nan
2025-03-05T19:05:38,-5025769.209,4080442.970,2296701.640,2626.065072,-788.590965,7109.241364,59.3515,[False],nan,nan,nan
2025-03-05T19:05:48,-4999199.856,4072306.156,2367650.882,2687.751180,-838.755114,7080.461049,59.3351,[False],nan,nan,nan
2025-03-05T19:05:58,-4972015.287,4063668.210,2438307.948,2749.106906,-888.816341,7050.806835,59.3164,[False],nan,nan,nan
2025-03-05T19:06:08,-4944218.844,4054530.193,2508664.118,2810.124647,-938.768441,7020.282406,59.2953,[False],nan,nan,nan
2025-03-05T19:06:18,-4915813.946,4044893.226,2578710.708,2870.796841,-988.605219,6988.891551,59.2718,[False],nan,nan,nan
2025-03-05T19:06:28,-4886804.085,4034758.494,2648439.074,2931.115965,-1038.320499,6956.638161,59.2460,[False],nan,nan,nan
2025-03-05T19:06:38,-4857192.828,4024127.242,2717840.609,2991.074537,-1087.908116,6923.526235,59.2179,[False],nan,nan,nan
2025-03-05T19:06:48,-4826983.820,4013000.777,2786906.750,3050.665116,-1137.361924,6889.559881,59.1874,[False],nan,nan,nan
2025-03-05T19:06:58,-4796180.777,4001380.470,2855628.973,3109.880306,-1186.675792,6854.743315,59.1546,[False],nan,nan,nan
2025-03-05T19:07:08,-4764787.490,3989267.748,2923998.797,3168.712753,-1235.843610,6819.080864,59.1194,[False],nan,nan,nan
2025-03-05T19:07:18,-4732807.823,3976664.104,2992007.786,3227.155154,-1284.859288,6782.576962,59.0819,[False],nan,nan,nan
2025-03-05T19:07:28,-4700245.711,3963571.090,3059647.547,3285.200255,-1333.716756,6745.236149,59.0421,[False],nan,nan,nan
2025-03-05T19:07:38,-4667105.166,3949990.317,3126909.734,3342.840851,-1382.409963,6707.063071,58.9999,[False],nan,nan,nan
2025-03-05T19:07:48,-4633390.267,3935923.458,3193786.050,3400.069794,-1430.932881,6668.062479,58.9555,[False],nan,nan,nan
2025-03-05T19:07:58,-4599105.166,3921372.247,3260268.242,3456.879989,-1479.279500,6628.239226,58.9087,[False],nan,nan,nan
2025-03-05T19:08:08,-4564254.086,3906338.476,3326348.108,3513.264398,-1527.443830,6587.598270,58.8596,[False],nan,nan,nan
2025-03-05T19:08:18,-4528841.320,3890823.998,3392017.498,3569.216042,-1575.419903,6546.144669,58.8082,[False],nan,nan,nan
2025-03-05T19:08:28,-4492871.231,3874830.725,3457268.310,3624.728001,-1623.201773,6503.883580,58.7545,[False],nan,nan,nan
2025-03-05T19:08:38,-4456348.249,3858360.629,3522092.496,3679.793417,-1670.783519,6460.820262,58.6985,[False],nan,nan,nan
2025-03-05T19:08:48,-4419276.874,3841415.742,3586482.059,3734.405486,-1718.159243,6416.960066,58.6402,[False],nan,nan,nan
2025-03-05T19:08:58,-4381661.673,3823998.151,3650429.059,3788.557465,-1765.323072,6372.308441,58.5797,[False],nan,nan,nan
2025-03-05T19:09:08,-4343507.280,3806110.006,3713925.608,3842.242665,-1812.269155,6326.870931,58.5169,[False],nan,nan,nan
2025-03-05T19:09:18,-4304818.397,3787753.513,3776963.877,3895.454455,-1858.991668,6280.653177,58.4519,[False],nan,nan,nan
2025-03-05T19:09:28,-4265599.791,3768930.937,3839536.090,3948.186254,-1905.484807,6233.660920,58.3846,[False],nan,nan,nan
2025-03-05T19:09:38,-4225856.294,3749644.601,3901634.533,4000.431542,-1951.742798,6185.900000,58.3150,[False],nan,nan,nan
2025-03-05T19:09:48,-4185592.804,3729896.884,3963251.548,4052.183856,-1997.759892,6137.376361,58.2433,[False],nan,nan,nan
2025-03-05T19:09:58,-4144814.282,3709690.225,4024379.538,4103.436793,-2043.530374,6088.096050,58.1693,[False],nan,nan,nan
2025-03-05T19:10:08,-4103525.754,3689027.118,4085010.967,4154.184014,-2089.048565,6038.065215,58.0932,[False],nan,nan,nan
2025-03-05T19:10:18,-4061732.308,3667910.113,4145138.361,4204.419247,-2134.308827,5987.290100,58.0149,[False],nan,nan,nan
2025-03-05T19:10:28,-4019439.096,3646341.820,4204754.309,4254.136282,-2179.305560,5935.777047,57.9343,[False],nan,nan,nan
2025-03-05T19:10:38,-3976651.330,3624324.899,4263851.464,4303.328976,-2224.033209,5883.532486,57.8517,[False],nan,nan,nan
2025-03-05T19:10:48,-3933374.284,3601862.071,4322422.542,4351.991251,-2268.486258,5830.562939,57.7669,[False],nan,nan,nan
2025-03-05T19:10:58,-3889613.293,3578956.108,4380460.328,4400.117096,-2312.659230,5776.875016,57.6799,[False],nan,nan,nan
2025-03-05T19:11:08,-3845373.750,3555609.838,4437957.670,4447.700566,-2356.546686,5722.475414,57.5909,[False],nan,nan,nan
2025-03-05T19:11:18,-3800661.109,3531826.144,4494907.487,4494.735786,-2400.143226,5667.370921,57.4997,[False],nan,nan,nan
2025-03-05T19:11:28,-3755480.882,3507607.961,4551302.762,4541.216954,-2443.443486,5611.568416,57.4064,[False],nan,nan,nan
2025-03-05T19:11:38,-3709838.636,3482958.279,4607136.551,4587.138345,-2486.442139,5555.074861,57.3111,[False],nan,nan,nan
2025-03-05T19:11:48,-3663739.999,3457880.141,4662401.979,4632.494309,-2529.133900,5497.897306,57.2137,[False],nan,nan,nan
2025-03-05T19:11:58,-3617190.653,3432376.642,4717092.241,4677.279277,-2571.513525,5440.042883,57.1143,[False],nan,nan,nan
2025-03-05T19:12:08,-3570196.336,3406450.928,4771200.605,4721.487759,-2613.575809,5381.518802,57.0129,[False],nan,nan,nan
2025-03-05T19:12:18,-3522762.838,3380106.201,4824720.409,4765.114343,-2655.315593,5322.332350,56.9094,[False],nan,nan,nan
2025-03-05T19:12:28,-3474896.006,3353345.709,4877645.068,4808.153695,-2696.727757,5262.490886,56.8040,[False],nan,nan,nan
2025-03-05T19:12:38,-3426601.739,3326172.754,4929968.069,4850.600554,-2737.807224,5202.001843,56.6965,[False],nan,nan,nan
2025-03-05T19:12:48,-3377885.987,3298590.690,4981682.972,4892.449736,-2778.548959,5140.872726,56.5872,[False],nan,nan,nan
2025-03-05T19:12:58,-3328754.754,3270602.918,5032783.415,4933.696127,-2818.947972,5079.111110,56.4759,[False],nan,nan,nan
2025-03-05T19:13:08,-3279214.091,3242212.889,5083263.111,4974.334687,-2858.999312,5016.724645,56.3626,[False],nan,nan,nan
2025-03-05T19:13:18,-3229270.103,3213424.107,5133115.850,5014.360446,-2898.698074,4953.721051,56.2475,[False],nan,nan,nan
2025-03-05T19:13:28,-3178928.941,3184240.119,5182335.501,5053.768509,-2938.039392,4890.108125,56.1305,[False],nan,nan,nan
2025-03-05T19:13:38,-3128196.807,3154664.526,5230916.008,5092.554049,-2977.018447,4825.893734,56.0116,[False],nan,nan,nan
2025-03-05T19:13:48,-3077079.951,3124700.974,5278851.397,5130.712320,-3015.630459,4761.085823,55.8909,[False],nan,nan,nan
2025-03-05T19:13:58,-3025584.668,3094353.156,5326135.773,5168.238649,-3053.870696,4695.692408,55.7683,[False],nan,nan,nan
2025-03-05T19:14:08,-2973717.300,3063624.815,5372763.321,5205.128442,-3091.734468,4629.721583,55.6440,[False],nan,nan,nan
2025-03-05T19:14:18,-2921484.236,3032519.737,5418728.307,5241.377189,-3129.217131,4563.181510,55.5178,[False],nan,nan,nan
2025-03-05T19:14:28,-2868891.908,3001041.758,5464025.081,5276.980460,-3166.314090,4496.080422,55.3899,[False],nan,nan,nan
2025-03-05T19:14:38,-2815946.792,2969194.756,5508648.073,5311.933908,-3203.020798,4428.426621,55.2602,[False],nan,nan,nan
2025-03-05T19:14:48,-2762655.410,2936982.658,5552591.799,5346.233267,-3239.332756,4360.228473,55.1288,[False],nan,nan,nan
2025-03-05T19:14:58,-2709024.321,2904409.432,5595850.856,5379.874354,-3275.245516,4291.494410,54.9957,[False],nan,nan,nan
2025-03-05T19:15:08,-2655060.131,2871479.093,5638419.929,5412.853067,-3310.754682,4222.232929,54.8609,[False],nan,nan,nan
2025-03-05T19:15:18,-2600769.481,2838195.698,5680293.785,5445.165387,-3345.855904,4152.452590,54.7244,[False],nan,nan,nan
2025-03-05T19:15:28,-2546159.057,2804563.349,5721467.280,5476.807376,-3380.544889,4082.162015,54.5863,[False],nan,nan,nan
2025-03-05T19:15:38,-2491235.581,2770586.189,5761935.354,5507.775179,-3414.817391,4011.369890,54.4465,[False],nan,nan,nan
2025-03-05T19:15:48,-2436005.814,2736268.403,5801693.035,5538.065029,-3448.669219,3940.084961,54.3051,[False],nan,nan,nan
2025-03-05T19:15:58,-2380476.553,2701614.220,5840735.440,5567.673241,-3482.096236,3868.316032,54.1622,[False],nan,nan,nan
2025-03-05T19:16:08,-2324654.633,2666627.908,5879057.772,5596.596219,-3515.094358,3796.071967,54.0177,[False],nan,nan,nan
2025-03-05T19:16:18,-2268546.924,2631313.776,5916655.325,5624.830451,-3547.659556,3723.361682,53.8716,[False],nan,nan,nan
2025-03-05T19:16:28,-2212160.331,2595676.174,5953523.481,5652.372515,-3579.787856,3650.194148,53.7240,[False],nan,nan,nan
2025-03-05T19:16:38,-2155501.792,2559719.489,5989657.714,5679.219072,-3611.475338,3576.578388,53.5748,[False],nan,nan,nan
2025-03-05T19:16:48,-2098578.279,2523448.149,6025053.585,5705.366870,-3642.718138,3502.523475,53.4242,[False],nan,nan,nan
2025-03-05T19:16:58,-2041396.795,2486866.621,6059706.750,5730.812743,-3673.512445,3428.038532,53.2721,[False],nan,nan,nan
2025-03-05T19:17:08,-1983964.374,2449979.408,6093612.953,5755.553611,-3703.854506,3353.132732,53.1186,[False],nan,nan,nan
2025-03-05T19:17:18,-1926288.082,2412791.051,6126768.032,5779.586477,-3733.740621,3277.815294,52.9636,[False],nan,nan,nan
2025-03-05T19:17:28,-1868375.014,2375306.127,6159167.918,5802.908433,-3763.167147,3202.095488,52.8073,[False],nan,nan,nan
2025-03-05T19:17:38,-1810232.293,2337529.252,6190808.632,5825.516655,-3792.130495,3125.982630,52.6495,[False],nan,nan,nan
2025-03-05T19:17:48,-1751867.069,2299465.073,6221686.291,5847.408408,-3820.627136,3049.486084,52.4904,[False],nan,nan,nan
2025-03-05T19:17:58,-1693286.522,2261118.276,6251797.106,5868.581045,-3848.653595,2972.615256,52.3299,[False],nan,nan,nan
2025-03-05T19:18:08,-1634497.854,2222493.580,6281137.380,5889.032007,-3876.206458,2895.379600,52.1680,[False],nan,nan,nan
2025-03-05T19:18:18,-1575508.295,2183595.737,6309703.513,5908.758824,-3903.282366,2817.788608,52.0049,[False],nan,nan,nan
2025-03-05T19:18:28,-1516325.099,2144429.533,6337492.000,5927.759114,-3929.878021,2739.851816,51.8405,[False],nan,nan,nan
2025-03-05T19:18:38,-1456955.542,2104999.788,6364499.429,5946.030584,-3955.990186,2661.578796,51.6748,[False],nan,nan,nan
2025-03-05T19:18:48,-1397406.924,2065311.352,6390722.487,5963.571026,-3981.615680,2582.979162,51.5079,[False],nan,nan,nan
2025-03-05T19:18:58,-1337686.566,2025369.107,6416157.956,5980.378322,-4006.751388,2504.062561,51.3397,[False],nan,nan,nan
2025-03-05T19:19:08,-1277801.809,1985177.967,6440802.714,5996.450442,-4031.394252,2424.838681,51.1703,[False],nan,nan,nan
2025-03-05T19:19:18,-1217760.014,1944742.875,6464653.737,6011.785442,-4055.541280,2345.317242,50.9997,[False],nan,nan,nan
2025-03-05T19:19:28,-1157568.563,1904068.804,6487708.099,6026.381469,-4079.189537,2265.508001,50.8280,[False],nan,nan,nan
2025-03-05T19:19:38,-1097234.854,1863160.756,6509962.971,6040.236759,-4102.336153,2185.420744,50.6551,[False],nan,nan,nan
2025-03-05T19:19:48,-1036766.302,1822023.762,6531415.620,6053.349636,-4124.978318,2105.065288,50.4810,[False],nan,nan,nan
2025-03-05T19:19:58,-976170.341,1780662.880,6552063.415,6065.718513,-4147.113281,2024.451480,50.3059,[False],nan,nan,nan
2025-03-05T19:20:08,-915454.417,1739083.196,6571903.822,6077.341888,-4168.738353,1943.589196,50.1296,[False],nan,nan,nan
2025-03-05T19:20:18,-854625.993,1697289.822,6590934.404,6088.218350,-4189.850904,1862.488340,49.9523,[False],nan,nan,nan
2025-03-05T19:20:28,-793692.544,1655287.895,6609152.826,6098.346572,-4210.448365,1781.158850,49.7739,[False],nan,nan,nan
2025-03-05T19:20:38,-732661.560,1613082.580,6626556.852,6107.725317,-4230.528228,1699.610691,49.5944,[False],nan,nan,nan
2025-03-05T19:20:48,-671540.540,1570679.064,6643144.345,6116.353436,-4250.088050,1617.853860,49.4140,[False],nan,nan,nan
2025-03-05T19:20:58,-610336.997,1528082.560,6658913.267,6124.229876,-4269.125449,1535.898380,49.2325,[False],nan,nan,nan
2025-03-05T19:21:08,-549058.451,1485298.304,6673861.683,6131.353671,-4287.638107,1453.754302,49.0501,[False],nan,nan,nan
2025-03-05T19:21:18,-487712.435,1442331.555,6687987.758,6137.723953,-4305.623772,1371.431697,48.8666,[False],nan,nan,nan
2025-03-05T19:21:28,-426306.487,1399187.593,6701289.756,6143.339944,-4323.080252,1288.940662,48.6823,[False],nan,nan,nan
2025-03-05T19:21:38,-364848.153,1355871.721,6713766.044,6148.200958,-4340.005421,1206.291313,48.4970,[False],nan,nan,nan
2025-03-05T19:21:48,-303344.986,1312389.262,6725415.088,6152.306405,-4356.397217,1123.493785,48.3108,[False],nan,nan,nan
2025-03-05T19:21:58,-241804.545,1268745.561,6736235.459,6155.655787,-4372.253641,1040.558234,48.1236,[False],nan,nan,nan
2025-03-05T19:22:08,-180234.392,1224945.980,6746225.827,6158.248702,-4387.572762,957.494832,47.9357,[False],nan,nan,nan
2025-03-05T19:22:18,-118642.093,1180995.903,6755384.964,6160.084844,-4402.352715,874.313764,47.7468,[False],nan,nan,nan
2025-03-05T19:22:28,-57035.218,1136900.729,6763711.744,6161.164001,-4416.591703,791.025228,47.5571,[False],nan,nan,nan
2025-03-05T19:22:38,4578.663,1092665.878,6771205.144,6161.486057,-4430.287991,707.639427,47.3666,[False],nan,nan,nan
2025-03-05T19:22:48,66191.979,1048296.784,6777864.242,6161.050987,-4443.439913,624.166570,47.1753,[False],nan,nan,nan
2025-03-05T19:22:58,127797.159,1003798.900,6783688.219,6159.858855,-4456.045865,540.616872,46.9831,[False],nan,nan,nan
2025-03-05T19:23:08,189386.633,959177.692,6788676.358,6157.909811,-4468.104305,457.000553,46.7903,[False],nan,nan,nan
2025-03-05T19:23:18,250952.833,914438.644,6792828.042,6155.204094,-4479.613755,373.327842,46.5966,[False],nan,nan,nan
2025-03-05T19:23:28,312488.194,869587.251,6796142.761,6151.742027,-4490.572805,289.608978,46.4022,[False],nan,nan,nan
2025-03-05T19:23:38,373985.154,824629.027,6798620.102,6147.524022,-4500.980109,205.854212,46.2071,[False],nan,nan,nan
2025-03-05T19:23:48,435436.156,779569.493,6800259.759,6142.550584,-4510.834391,122.073801,46.0113,[False],nan,nan,nan
2025-03-05T19:23:58,496833.649,734414.186,6801061.527,6136.822308,-4520.134444,38.278013,45.8148,[False],nan,nan,nan
2025-03-05T19:24:08,558170.088,689168.655,6801025.303,6130.339883,-4528.879134,-45.522884,45.6176,[False],nan,nan,nan
2025-03-05T19:24:18,619437.936,643838.458,6800151.086,6123.104092,-4537.067395,-129.318618,45.4198,[False],nan,nan,nan
2025-03-05T19:24:28,680629.662,598429.165,6798438.982,6115.115813,-4544.698229,-213.098925,45.2213,[False],nan,nan,nan
2025-03-05T19:24:38,741737.747,552946.355,6795889.194,6106.376014,-4551.770707,-296.853544,45.0222,[False],nan,nan,nan
2025-03-05T19:24:48,802754.681,507395.615,6792502.031,6096.885758,-4558.283962,-380.572221,44.8225,[False],nan,nan,nan
2025-03-05T19:24:58,863672.964,461782.542,6788277.903,6086.646193,-4564.237195,-464.244708,44.6222,[False],nan,nan,nan
2025-03-05T19:25:08,924485.111,416112.740,6783217.325,6075.658559,-4569.629670,-547.860763,44.4213,[False],nan,nan,nan
2025-03-05T19:25:18,985183.646,370391.820,6777320.910,6063.924188,-4574.460718,-631.410150,44.2199,[False],nan,nan,nan
2025-03-05T19:25:28,1045761.110,324625.400,6770589.378,6051.444497,-4578.729735,-714.882639,44.0179,[False],nan,nan,nan
2025-03-05T19:25:38,1106210.057,278819.101,6763023.548,6038.220996,-4582.436187,-798.268004,43.8154,[False],nan,nan,nan
2025-03-05T19:25:48,1166523.056,232978.553,6754624.342,6024.255286,-4585.579607,-881.556031,43.6124,[False],nan,nan,nan
2025-03-05T19:25:58,1226692.694,187109.387,6745392.786,6009.549057,-4588.159598,-964.736514,43.4089,[False],nan,nan,nan
2025-03-05T19:26:08,1286711.575,141217.240,6735330.004,5994.104090,-4590.175834,-1047.799258,43.2050,[False],nan,nan,nan
2025-03-05T19:26:18,1346572.320,95307.750,6724437.227,5977.922256,-4591.628059,-1130.734086,43.0005,[False],nan,nan,nan
2025-03-05T19:26:28,1406267.570,49386.559,6712715.783,5961.005515,-4592.516086,-1213.530832,42.7956,[False],nan,nan,nan
2025-03-05T19:26:38,1465789.987,3459.310,6700167.104,5943.355917,-4592.839797,-1296.179351,42.5903,[False],nan,nan,nan
2025-03-05T19:26:48,1525132.253,-42468.355,6686792.724,5924.975598,-4592.599144,-1378.669514,42.3846,[False],nan,nan,nan
2025-03-05T19:26:58,1584287.071,-88390.792,6672594.276,5905.866786,-4591.794144,-1460.991212,42.1785,[False],nan,nan,nan
2025-03-05T19:27:08,1643247.168,-134302.357,6657573.495,5886.031795,-4590.424886,-1543.134357,41.9720,[False],nan,nan,nan
2025-03-05T19:27:18,1702005.294,-180197.409,6641732.217,5865.473028,-4588.491526,-1625.088882,41.7651,[False],nan,nan,nan
2025-03-05T19:27:28,1760554.224,-226070.308,6625072.379,5844.192975,-4585.994286,-1706.844744,41.5579,[False],nan,nan,nan
2025-03-05T19:27:38,1818886.758,-271915.417,6607596.018,5822.194214,-4582.933458,-1788.391924,41.3504,[False],nan,nan,nan
2025-03-05T19:27:48,1876995.722,-317727.100,6589305.270,5799.479409,-4579.309402,-1869.720430,41.1425,[False],nan,nan,nan
2025-03-05T19:27:58,1934873.969,-363499.729,6570202.371,5776.051308,-4575.122543,-1950.820295,40.9343,[False],nan,nan,nan
2025-03-05T19:28:08,1992514.380,-409227.677,6550289.659,5751.912748,-4570.373373,-2031.681583,40.7259,[False],nan,nan,nan
2025-03-05T19:28:18,2049909.865,-454905.324,6529569.568,5727.066649,-4565.062451,-2112.294384,40.5172,[False],nan,nan,nan
2025-03-05T19:28:28,2107053.364,-500527.055,6508044.633,5701.516014,-4559.190400,-2192.648817,40.3082,[False],nan,nan,nan
2025-03-05T19:28:38,2163937.847,-546087.263,6485717.486,5675.263935,-4552.757910,-2272.735032,40.0990,[False],nan,nan,nan
2025-03-05T19:28:48,2220556.315,-591580.348,6462590.859,5648.313583,-4545.765735,-2352.543209,39.8896,[False],nan,nan,nan
2025-03-05T19:28:58,2276901.802,-637000.715,6438667.581,5620.668217,-4538.214694,-2432.063560,39.6799,[False],nan,nan,nan
2025-03-05T19:29:08,2332967.374,-682342.782,6413950.580,5592.331178,-4530.105672,-2511.286327,39.4701,[False],nan,nan,nan
2025-03-05T19:29:18,2388746.132,-727600.972,6388442.879,5563.305889,-4521.439618,-2590.201786,39.2601,[False],nan,nan,nan
2025-03-05T19:29:28,2444231.209,-772769.721,6362147.601,5533.595857,-4512.217549,-2668.800243,39.0499,[False],nan,nan,nan
2025-03-05T19:29:38,2499415.778,-817843.473,6335067.963,5503.204672,-4502.440546,-2747.072039,38.8396,[False],nan,nan,nan
2025-03-05T19:29:48,2554293.045,-862816.686,6307207.281,5472.136007,-4492.109760,-2825.007545,38.6292,[False],nan,nan,nan
2025-03-05T19:29:58,2608856.253,-907683.826,6278568.965,5440.393621,-4481.226411,-2902.597169,38.4187,[False],nan,nan,nan
2025-03-05T19:30:08,2663098.684,-952439.376,6249156.522,5407.981356,-4469.791789,-2979.831356,38.2081,[False],nan,nan,nan
2025-03-05T19:30:18,2717013.660,-997077.829,6218973.554,5374.903139,-4457.807256,-3056.700593,37.9974,[False],nan,nan,nan
2025-03-05T19:30:28,2770594.540,-1041593.693,6188023.758,5341.162977,-4445.274238,-3133.195410,37.7867,[False],nan,nan,nan
2025-03-05T19:30:38,2823834.727,-1085981.491,6156310.926,5306.764963,-4432.194232,-3209.306382,37.5759,[False],nan,nan,nan
2025-03-05T19:30:48,2876727.661,-1130235.760,6123838.941,5271.713269,-4418.568801,-3285.024129,37.3651,[False],nan,nan,nan
2025-03-05T19:30:58,2929266.827,-1174351.054,6090611.785,5236.012146,-4404.399570,-3360.339319,37.1543,[False],nan,nan,nan
2025-03-05T19:31:08,2981445.753,-1218321.944,6056633.528,5199.665927,-4389.688230,-3435.242665,36.9435,[False],nan,nan,nan
2025-03-05T19:31:18,3033258.010,-1262143.017,6021908.335,5162.679023,-4374.436538,-3509.724927,36.7327,[False],nan,nan,nan
2025-03-05T19:31:28,3084697.213,-1305808.880,5986440.464,5125.055928,-4358.646314,-3583.776911,36.5220,[False],nan,nan,nan
2025-03-05T19:31:38,3135757.023,-1349314.155,5950234.262,5086.801213,-4342.319447,-3657.389473,36.3113,[False],nan,nan,nan
2025-03-05T19:31:48,3186431.147,-1392653.486,5913294.169,5047.919529,-4325.457891,-3730.553517,36.1008,[False],nan,nan,nan
2025-03-05T19:31:58,3236713.340,-1435821.537,5875624.717,5008.415604,-4308.063669,-3803.259998,35.8903,[False],nan,nan,nan
2025-03-05T19:32:08,3286597.401,-1478812.991,5837230.524,4968.294247,-4290.138870,-3875.499926,35.6800,[False],nan,nan,nan
2025-03-05T19:32:18,3336077.183,-1521622.553,5798116.303,4927.560342,-4271.685652,-3947.264360,35.4698,[False],nan,nan,nan
2025-03-05T19:32:28,3385146.583,-1564244.950,5758286.852,4886.218849,-4252.706236,-4018.544419,35.2597,[False],nan,nan,nan
2025-03-05T19:32:38,3433799.551,-1606674.931,5717747.059,4844.274808,-4233.202912,-4089.331273,35.0498,[False],nan,nan,nan
2025-03-05T19:32:48,3482030.088,-1648907.270,5676501.900,4801.733333,-4213.178035,-4159.616153,34.8402,[False],nan,nan,nan
2025-03-05T19:32:58,3529832.244,-1690936.762,5634556.438,4758.599617,-4192.634028,-4229.390345,34.6307,[False],nan,nan,nan
2025-03-05T19:33:08,3577200.123,-1732758.228,5591915.824,4714.878928,-4171.573377,-4298.645199,34.4215,[False],nan,nan,nan
2025-03-05T19:33:18,3624127.884,-1774366.516,5548585.294,4670.576607,-4149.998638,-4367.372126,34.2125,[False],nan,nan,nan
2025-03-05T19:33:28,3670609.735,-1815756.496,5504570.170,4625.698067,-4127.912430,-4435.562599,34.0038,[False],nan,nan,nan
2025-03-05T19:33:38,3716639.942,-1856923.068,5459875.858,4580.248797,-4105.317439,-4503.208157,33.7954,[False],nan,nan,nan
2025-03-05T19:33:48,3762212.827,-1897861.158,5414507.851,4534.234354,-4082.216415,-4570.300400,33.5873,[False],nan,nan,nan
2025-03-05T19:33:58,3807322.764,-1938565.719,5368471.722,4487.660369,-4058.612173,-4636.830997,33.3796,[False],nan,nan,nan
2025-03-05T19:34:08,3851964.188,-1979031.734,5321773.131,4440.532544,-4034.507594,-4702.791683,33.1722,[False],nan,nan,nan
2025-03-05T19:34:18,3896131.588,-2019254.213,5274417.816,4392.856655,-4009.905622,-4768.174261,32.9652,[False],nan,nan,nan
2025-03-05T19:34:28,3939819.514,-2059228.198,5226411.599,4344.638546,-3984.809266,-4832.970609,32.7586,[False],nan,nan,nan
2025-03-05T19:34:38,3983022.572,-2098948.761,5177760.384,4295.884131,-3959.221597,-4897.172677,32.5524,[False],nan,nan,nan
2025-03-05T19:34:48,4025735.429,-2138411.003,5128470.153,4246.599391,-3933.145745,-4960.772489,32.3466,[False],nan,nan,nan
2025-03-05T19:34:58,4067952.812,-2177610.059,5078546.969,4196.790372,-3906.584904,-5023.762146,32.1414,[False],nan,nan,nan
